url,label
http://www.scholar.l.google.com,0
http://www.scholar.lib.vt.edu/theses/available/etd-122298-205651/,0
http://www.scholar.lib.vt.edu/theses/available/etd-31398-161316/,0
http://www.scholarberry.blogspot.com/2010/07/ghostgirl-lovesick-by-tonya-hurley.html,0
http://www.scholarebooks.com/bookstore/pc/viewPrd.asp?idproduct=97&idcategory=6,0
http://www.scholarization.blogspot.com/2010/06/harry-frank-guggenheim-foundation-hfg.html,0
http://www.scholarlykitchen.sspnet.org/2011/08/02/the-good-the-bad-and-the-sexy-our-espresso-book-machine-experience/,0
http://www.scholarpedia.org/article/User:Christof_Koch,0
http://www.scholarpedia.org/article/User:Ian_Stevenson,0
http://www.scholarsandrogues.com/2011/03/14/evil-people-have-plans-by-comedian-lee-camp/,0
http://www.scholarsandrogues.com/2011/06/22/now-we-have-to-wage-war-on-grolar-bears-by-comedian-lee-camp/,0
http://www.scholarselect.com/scholarships/713-2011---marcus-foster-education-fund,0
http://www.scholarsgist.com/~venemaho/s/,1
http://www.scholarship.rice.edu/jsp/xml/1911/13078/173/MusAr1895.tei-timea.html,0
http://www.scholarship.rice.edu/jsp/xml/1911/21866/1/m001.tei.html,0
http://www.scholarship.rice.edu/jsp/xml/1911/9251/1/aa00030.tei.html,0
http://www.scholarshipnet.info/postdoc/canada-postdoctoral-position-in-nanocomposites-ecole-polytechnique-de-montreal/,0
http://www.scholarshipnet.info/postdoc/canada-postdoctoral-position-in-telecommunications-research-universite-du-quebec-a-montreal/,0
http://www.scholarshipnet.info/postgraduate/canada-phd-positions-in-mechanical-engineering-ecole-polytechnique-de-montreal/,0
http://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-major/accounting-scholarships/thomas-g-labrecque-smart-start-scholarship-program/,0
http://www.scholarships.com/financial-aid/college-scholarships/scholarships-by-state/new-york-scholarships/thomas-g-labrecque-smart-start-scholarship-program/,0
http://www.scholarships.com/list-college-and-university/pennsylvania-colleges/pennsylvania-state-university-penn-state-fayette--eberly-campus_GraduationRates.aspx,0
http://www.scholarships.studentscholarships.org/honourable_francis_charles_lynchstaunton_memorial_entrance_leadership_scholarship_6441.php,0
http://www.scholarships.uark.edu/,0
http://www.scholarships4students.com/disney_abc_television_writing_fellowship.htm,0
http://www.scholarships4students.com/lillian_moller_gilbreth_scholarship.htm,0
http://www.scholarshipwarrior.com/2011/07/20/the-harry-frank-guggenheim-foundation-research-grant-in-problems-of-violence-anda-agression/,0
http://www.scholarsresource.com/browse/work/966948620,0
http://www.scholarswalk.umn.edu/awards/national_intl/Guggenheim.html,0
http://www.scholastic.ca/clubs/elf/,0
http://www.scholastic.ca/titles/norahmcclintock/,0
http://www.scholastic.ca/titles/norahmcclintock/reviews/,0
http://www.scholastic.com/blueballiett/popups/wright3_franklloydwright.htm,0
http://www.scholastic.com/bookfairs/,0
http://www.scholastic.com/browse/article.jsp?id=3751234,0
http://www.scholastic.com/browse/article.jsp?id=7536,0
http://www.scholastic.com/teachers/contributor/gordon-korman,0
http://www.scholastic.com/teachers/contributor/norah-mcclintock,0
http://www.scholastic.com/titles/dive/books.htm,0
http://www.school.discoveryeducation.com/brainboosters/logic/whorocked.html,0
http://www.school.dsvisuals.com/wp-blog/adm/index.php?m=login,1
http://www.school.hiwhy.com/alameda-county/oakland-unified.html,0
http://www.school.hiwhy.com/los-angeles-county/,0
http://www.school.shopbentley.com/,0
http://www.school.stleonards.org/,0
http://www.school6serp.ru/images/new/content.html,1
http://www.school76.irkutsk.ru/includes/js/calendar/lang/copy,1
http://www.school76.irkutsk.ru/includes/js/calendar/lang/copy/,1
http://www.school76.irkutsk.ru/includes/js/calendar/lang/copy/index.htm,1
http://www.school76.irkutsk.ru/language/Wellsfargo/online.htm,1
http://www.schoolalarm.in,1
http://www.school-bgd.ru,1
http://www.schoolboy101.net/dropNew2016/verification.php,1
http://www.schoolbug.org/district-4202100.html,0
http://www.schoolbug.org/school-180477000815.html,0
http://www.schoolbug.org/school-291640002375.html,0
http://www.schoolbus.org.uk/news.asp?intent=viewstory&newsid=13606,0
http://www.schoolbusfleetdirectory.com/Bus-Chassis-Manufacturers-ct77947.htm,0
http://www.schoolbusfleetdirectory.com/Seating-Manufacturers-ct77353.htm,0
http://www.schoolbusrentals.net/cat_cid/secure/,1
http://www.schoolcraft.migenweb.net/death1.htm,0
http://www.schooldesigns.com/Project-Details.aspx?Project_ID=760,0
http://www.schooldigger.com/go/CA/schools/2805004242/school.aspx,0
http://www.schooldigger.com/go/CA/schools/2805004308/school.aspx,0
http://www.schooldigger.com/go/CA/schools/2805004315/school.aspx,0
http://www.schooldigger.com/go/CA/schools/2805012325/school.aspx,0
http://www.schooldigger.com/go/CA/schools/9999905765/school.aspx,0
